id,tag0
10457,O
10459,Shattered
10460,Shattered
10461,Shattered
10462,Shattered
10464,Shattered
10465,Shattered
10475,O
10476,Damaged
10477,V
10479,Flipped
10480,Shattered
10484,O
10486,O
10493,O
10494,Additional armour
10502,O
10503,KUNG
10520,Turretless
10525,Z
10553,O
10563,Shattered
10564,Turretless
10565,Turretless
10566,Turretless
10586,Z
10602,Z
10638,Z
10656,V
10657,V
10662,V
10668,Turretless
10677,Z
10707,PL-1
10708,Turretless
10711,Turretless
10720,O
10724,Z
10730,O
10731,O
10734,Turretless
10741,Z
10758,Z
10760,V
10770,Z
10771,Z
10781,Turretless
10788,Z
10789,Turretless
10801,Shattered
10802,Z
10803,Turretless
10818,O
10819,Z
10836,V
10839,Turretless
10847,V
10848,Turretless
10880,Z
10884,V
10983,Turretless
10984,Turretless
10987,Z
10989,Turretless
10995,Shattered
11043,Mine plow/roller
11044,Z
11046,Turretless
11053,Turretless
11056,Turretless
11064,O
11067,V
11068,Turretless
11069,Shattered
11073,Z
11098,V
11099,KUNG
11115,Z
11118,Shattered
11134,O
11143,Z
11151,Shattered
11158,Shattered
11182,Turretless
11190,Shattered
11197,Z
11198,Turretless
11199,O
11231,Z
11232,PL-1
11273,Turretless
11274,Z
11275,V
11276,Turretless
11277,V
11278,V
11279,V
11284,Z
11285,Turretless
11321,Z
11325,Z
11334,Turretless
11367,Turretless
11372,Z
11378,V
11392,Turretless
11394,Z
11395,Z
11398,Z
11399,Z
11400,O
11401,Shattered
11412,Z
11431,Turretless
11432,Damaged
11433,Turretless
11460,Turretless
11461,Turretless
11465,Turretless
11466,Turretless
11473,Turretless
11474,Turretless
11481,Turretless
11495,Z
11496,V
11501,Turretless
11513,Z
11527,Turretless
11534,Z
11548,Turretless
11583,Turretless
11615,Turretless
11624,Z
11625,Turretless
11627,Z
11629,Z
11630,Z
11631,Z
11632,KUNG
11644,Z
11651,Turretless
11652,Turretless
11654,V
11658,Z
11663,Z
11668,Z
11679,V
11706,Turretless
11707,Turretless
11719,Shattered
11720,Shattered
11723,Turretless
11740,Z
11741,Z
11752,Turretless
11753,Turretless
11754,Z
11759,V
11774,Z
11787,Shattered
11789,Turretless
11830,⧸
11841,Turretless
11854,V
11893,Z
11944,Z
11956,Z
11973,Turretless
11974,Turretless
11975,Turretless
11976,Turretless
11994,Z
12018,Z
12022,Turretless
12035,V
12036,Shattered
12038,Shattered
12050,Z
12051,Flipped
12052,Z
12055,Shattered
12056,Shattered
12057,Z
12062,V
12063,Turretless
12065,Z
12070,O
12071,V
12072,Shattered
12084,Turretless
12085,Turretless
12087,Turretless
12180,O
12181,O
12182,O
12212,KUNG
12213,KUNG
12214,KUNG
12215,KUNG
12217,Shattered
12231,Armour kit missing
12235,V
12246,Turretless
12249,Z
12262,Flipped
12287,Shattered
12290,Z
12299,O
12300,Turretless
12306,Turretless
12312,Z
12336,Turretless
12341,Z
12344,Turretless
12345,Turretless
12379,Turretless
12382,O
12387,Shattered
12389,Shattered
12399,V
12410,Shattered
12412,Shattered
12413,Shattered
12414,Shattered
12421,Shattered
12424,Shattered
12426,Shattered
12427,V
12429,Flipped
12430,Flipped
12432,V
12436,Turretless
12438,V
12439,V
12441,Turretless
12445,Turretless
12449,Turretless
12453,Damaged
12458,Turretless
12461,Turretless
12467,Z
12473,Damaged
12474,Shattered
12486,Turretless
12491,Flipped
12519,Turretless
12522,Turretless
12527,Shattered
12538,Z
12539,V
12540,Z
12541,Damaged
12542,V
12543,Damaged
12544,Damaged
12559,V
12571,Z
12583,Turretless
12585,Turretless
12586,O
12587,Turretless
12588,Turretless
12604,Flipped
12605,Z
12607,Z
12621,Shattered
12649,V
12665,Z
12670,Underwater
12672,Turretless
12678,KUNG
12686,Z
12687,Turretless
12716,V
12747,V
12748,V
12788,Turretless
12822,Z
12826,Turretless
12829,Turretless
12835,Turretless
12838,Turretless
12842,Turretless
12905,Turretless
12912,Turretless
12917,Shattered
12927,Shattered
12957,O
12958,Turretless
12995,Z
12999,Shattered
13055,Turretless
13059,Turretless
13061,Turretless
13069,Z
13082,V
13098,Shattered
13125,Damaged
13135,O
13142,O
13154,Turretless
13256,Turretless
13257,Turretless
13299,Z
13328,O
13332,Turretless
13333,Turretless
13334,Turretless
13335,Turretless
13346,Turretless
13384,Mine plow/roller
13412,Z
13486,Z
13493,Shattered
13502,Z
13505,Turretless
13515,Turretless
13516,Turretless
13529,Turretless
13533,Turretless
13536,Turretless
13537,Z
13544,Turretless
13552,Z
13556,Turretless
13557,Turretless
13558,O
13562,Turretless
13565,KUNG
13566,Damaged
13568,Turretless
13588,Turretless
13595,Z
13661,Shattered
13667,Z
13681,Z
13702,V
13704,V
13705,Z
13706,Damaged
13710,⧸
13732,Shattered
13740,Turretless
13747,Turretless
13757,Turretless
13761,Turretless
13767,V
13780,Turretless
13787,Turretless
13796,V
13818,Turretless
13829,Turretless
13831,Z
13832,V
13833,Damaged
13834,Turretless
13852,Turretless
13856,Turretless
13860,Mine plow/roller
13863,Turretless
13868,Z
13878,V
13879,Z
13881,Additional armour
13887,Shattered
13904,O
13905,KUNG
13913,V
13915,Turretless
13917,Turretless
13918,Turretless
13920,Turretless
13921,Flipped
13922,Damaged
13923,Z
13924,V
13926,V
13927,Damaged
13929,Turretless
13931,V
13932,V
13933,V
13937,Turretless
13939,Flipped
13941,V
13942,Damaged
13947,V
13948,V
13949,V
13950,Turretless
13951,V
13952,V
13953,V
13954,Turretless
13956,Turretless
13966,Z
13972,Turretless
13977,Damaged
14000,V
14005,Z
14017,Turretless
14027,Z
14028,Z
14029,Z
14031,Turretless
14033,Shattered
14034,Shattered
14036,Z
14039,Turretless
14040,Z
14041,Z
14042,Z
14043,Turretless
14045,Z
14063,O
14064,Z
14066,Shattered
14078,V
14089,Turretless
14090,Turretless
14106,Z
14108,V
14109,V
14124,Turretless
14129,KUNG
14130,Flipped
14141,Z
14142,V
14144,V
14173,V
14174,Turretless
14178,Z
14192,V
14200,Z
14211,Flipped
14217,KUNG
14225,Turretless
14228,KUNG
14235,KUNG
14254,Z
14255,Turretless
14258,Turretless
14259,Turretless
14260,Turretless
14279,KUNG
14284,Shattered
14299,Turretless
14305,Damaged
14306,Z
14307,Damaged
14308,Z
14309,Turretless
14310,Turretless
14311,Turretless
14312,Mine plow/roller
14313,Mine plow/roller
14316,Turretless
14317,Turretless
14319,Turretless
14320,Turretless
14321,Turretless
14347,Shattered
14353,Z
14359,O
14360,Turretless
14362,O
14372,O
14380,Z
14382,Z
14383,Z
14385,Z
14387,Z
14393,Turretless
14400,Turretless
14401,V
14409,Damaged
14410,Turretless
14411,V
14412,V
14415,Shattered
14418,Shattered
14423,Turretless
14427,Turretless
14436,Z
14437,Shattered
14461,Turretless
14463,Turretless
14496,Z
14497,Turretless
14507,Turretless
14517,Turretless
14523,Z
14537,Turretless
14546,Shattered
14547,V
14567,Turretless
14577,KUNG
14586,Turretless
14587,Turretless
14588,Turretless
14590,Turretless
14591,Damaged
14592,Turretless
14595,Turretless
14616,Shattered
14651,Turretless
14678,Z
14686,V
14687,Z
14692,Shattered
14693,Shattered
14694,Turretless
14695,Turretless
14697,V
14698,Damaged
14707,V
14709,V
14710,V
14717,Loitering
14751,Turretless
14755,Turretless
14768,O
14791,Turretless
14792,Stugna
14794,Turretless
14797,Turretless
14818,Shattered
14833,Z
14842,Turretless
14869,Turretless
14876,Turretless
14877,Turretless
14893,Turretless
14895,Stugna
14903,⧸
14905,Z
14915,Loitering
14945,Turretless
14947,Turretless
14952,Turretless
14960,Turretless
14994,Turretless
15013,Turretless
15021,V
15046,Turretless
15048,Cope cage
15068,V
15082,Shattered
15085,Z
15088,Turretless
15093,Turretless
15094,Turretless
15095,Turretless
15096,Turretless
15097,Turretless
15116,Z
15120,Turretless
15135,KUNG
15136,KUNG
15141,KUNG
15160,Turretless
15178,Loitering
15197,Turretless
15217,Z
15237,Loitering
15246,Turretless
15278,Turretless
15325,Turretless
15330,Turretless
15339,Turretless
15340,Turretless
15362,Z
15370,Turretless
15372,Cope cage
15374,Cope cage
15386,Shattered
15393,Turretless
15394,Turretless
15395,V
15400,Turretless
15428,Turretless
15429,Turretless
15433,Shattered
15453,Z
15455,Turretless
15472,Z
15489,Turretless
15491,KUNG
15505,Turretless
15506,Turretless
15508,Z
15523,KUNG
15529,Shattered
15546,Cope cage
15555,Z
15570,O
15573,Turretless
15576,Turretless
15593,⧸
15596,Z
15611,Turretless
15615,Z
15622,Turretless
15678,Turretless
15679,Turretless
15703,O
15725,Turretless
15742,Turretless
15764,Heli
15765,Heli
15797,Shattered
15821,Cope cage
15824,Z
15829,Turretless
15832,O
15834,O
15835,Turretless
15845,KUNG
15853,Turretless
15854,Turretless
15855,Damaged
15856,Turretless
15873,Turretless
15874,Turretless
15912,Damaged
15914,Turretless
15917,Z
15919,Z
15920,Mine plow/roller
15933,Turretless
15935,Turretless
15963,Z
15980,V
16004,Z
16007,Z
16008,Turretless
16011,Turretless
16012,Turretless
16017,Turretless
16022,O
16026,Z
16027,Z
16029,Turretless
16030,Turretless
16045,Z
16046,Z
16051,Loitering
16080,Turretless
16100,Turretless
16102,Turretless
16108,Flipped
16110,Cope cage
16129,Turretless
16132,Turretless
16133,Z
16167,Turretless
16273,Shattered
16274,KUNG
16275,Shattered
16280,Shattered
16286,Turretless
16287,Turretless
16288,Damaged
16299,V
16320,Z
16343,V
16348,Turretless
16360,Cope cage
16375,Shattered
16380,V
16415,Z
16423,Z
16452,Turretless
16453,Z
16456,Turretless
16457,Turretless
16463,Turretless
16464,Turretless
16465,Turretless
16466,Turretless
16468,Z
16515,⧸
16540,Turretless
16558,Z
16586,Z
16588,KUNG
16593,Z
16597,Flipped
16602,Turretless
16605,Z
16606,Turretless
16607,Turretless
16617,Turretless
16619,Turretless
16632,O
16633,V
16638,Z
16658,V
16666,Turretless
16696,Z
16717,Loitering
16721,Turretless
16722,Loitering
16748,Turretless
16767,Damaged
16772,Cope cage
16775,Z
16789,V
16793,Z
16809,Turretless
16817,Flipped
16822,Turretless
16826,Turretless
16843,Turretless
16851,Turretless
16853,Mine plow/roller
16869,Turretless
16870,Turretless
16873,Damaged
16877,Turretless
16946,Turretless
16948,Cope cage
16952,Turretless
16953,Z
16954,Z
16957,Turretless
16969,Turretless
17012,Turretless
17032,Turretless
17036,Turretless
17037,Turretless
17038,Turretless
17040,V
17042,Turretless
17043,V
17044,Turretless
17045,Turretless
17051,Cope cage
17054,Turretless
17055,V
17056,Z
17057,V
17058,Turretless
17059,V
17062,Z
17064,Z
17101,Turretless
17102,Turretless
17103,Turretless
17113,Shattered
17114,Turretless
17115,Turretless
17116,Turretless
17117,Turretless
17118,Turretless
17119,Turretless
17124,Cope cage
17164,Turretless
17166,Shattered
17168,Flipped
17184,Turretless
17185,Z
17187,Turretless
17188,Turretless
17189,Cope cage
17212,Z
17219,Turretless
17224,Z
17241,Turretless
17245,Turretless
17246,V
17250,Turretless
17251,V
17260,V
17278,Turretless
17279,Z
17286,V
17287,V
17288,Turretless
17294,Turretless
17295,Z
17299,Z
17310,Shattered
17315,Turretless
17318,Shattered
17328,Z
17337,Shattered
17347,Turretless
17350,Z
17356,Turretless
17385,Turretless
17386,Turretless
17395,Z
17400,Z
17404,KUNG
17430,Turretless
17436,Damaged
17443,Z
17492,Turretless
17499,O
17506,Z
17511,Shattered
17514,Turretless
17522,Shattered
17527,Turretless
17529,Turretless
17550,Turretless
17551,Turretless
17577,Turretless
17588,Turretless
17595,V
17605,Armour kit missing
17609,KUNG
17615,Armour kit missing
17625,Turretless
17643,Z
17656,Z
17657,Z
17664,Turretless
17670,Turretless
17672,Turretless
17680,Turretless
17684,Turretless
17688,Jammer
17718,Turretless
17737,Damaged
17749,Turretless
17754,V
17756,Turretless
17759,Flipped
17766,Cope cage
17795,Mine plow/roller
17796,Z
17811,Z
17840,Turretless
17842,Turretless
17854,Z
17859,Z
17871,KUNG
17875,Z
17921,Mine plow/roller
17922,Turretless
17924,Turretless
17927,Turretless
17929,Cope cage
17930,Turretless
17933,Z
17938,Turretless
17939,Turretless
17942,Turretless
17947,V
17949,V
17961,Z
17991,Z
17995,KUNG
17997,KUNG
17999,Z
18009,Shattered
18010,Flipped
18037,Turretless
18038,Cope cage
18048,Shattered
18049,Shattered
18050,Shattered
18053,Damaged
18057,Cope cage
18065,O
18093,Z
18095,Underwater
18118,Underwater
18131,Turretless
18139,Z
18140,Turretless
18141,Turretless
18142,Turretless
18143,Cope cage
18144,Z
18145,Mine plow/roller
18147,Turretless
18150,Turretless
18158,Z
18162,V
18164,Z
18168,Cope cage
18175,Shattered
18184,KUNG
18193,Z
18203,Shattered
18207,Turretless
18212,Z
18213,Z
18218,Z
18226,V
18227,Turretless
18233,Turretless
18244,Turretless
18245,Turretless
18246,Turretless
18248,Turretless
18256,Turretless
18260,Turretless
18297,Turretless
18306,Turretless
18308,Cope cage
18331,Cope cage
18332,Turretless
18334,Turretless
18336,Turretless
18377,Turretless
18378,V
18380,Turretless
18381,Turretless
18398,Turretless
18404,O
18418,V
18421,Cope cage
18426,KUNG
18453,Turretless
18462,Turretless
18465,Turretless
18466,Turretless
18469,Z
18473,Damaged
18474,V
18476,Turretless
18478,Z
18487,V
18491,Flipped
18546,Turretless
18547,Turretless
18554,Turretless
18557,Shattered
18558,Turretless
18579,Turretless
18581,O
18590,Turretless
18599,Turretless
18602,V
18611,Turretless
18614,Damaged
18628,Z
18639,Z
18657,Shattered
18684,Turretless
18686,Turretless
18697,KUNG
18718,Z
18723,Turretless
18726,Cope cage
18727,Cope cage
18733,Turretless
18743,Turretless
18745,Turretless
18759,Turretless
18761,Damaged
18769,Turretless
18770,Z
18777,Z
18793,Turretless
18795,Turretless
18802,Loitering
18811,Z
18824,Turretless
18825,Z
18827,Z
18844,Turretless
18865,Turretless
18867,Shattered
18898,Cope cage
18910,Cope cage
18927,KUNG
18934,Turretless
18948,⧸
18950,Cope cage
18965,Shattered
18967,Z
18968,Z
18974,Turretless
18975,Cope cage
18976,Turretless
18978,Turretless
18987,Turretless
18988,Mine plow/roller
18989,Turretless
18991,V
18994,Mine plow/roller
18995,Turretless
18998,Turretless
19000,Turretless
19001,Turretless
19004,Turretless
19005,V
19007,Shattered
19009,Loitering
19020,☐
19048,Z
19049,Turretless
19063,KUNG
19069,Z
19075,Damaged
19085,Turretless
19094,Shattered
19109,Turretless
19110,Turretless
19115,Cope cage
19116,Turretless
19123,Turretless
19124,Turretless
19143,Turretless
19165,Cope cage
19166,V
19168,Turretless
19169,Cope cage
19170,Turretless
19171,Turretless
19172,Turretless
19173,Turretless
19174,Turretless
19175,Turretless
19176,Cope cage
19177,Turretless
19178,Turretless
19179,Turretless
19180,Turretless
19181,Turretless
19188,Damaged
19189,V
19196,Turretless
19216,Turretless
19229,Turretless
19230,O
19231,Turretless
19238,Cope cage
19239,Turretless
19240,Turretless
19244,V
19245,Loitering
19249,Turretless
19254,Z
19255,Turretless
19294,Cope cage
19296,V
19326,Turretless
19354,Turretless
19358,Turretless
19359,Turretless
19362,Turretless
19364,Turretless
19365,Turretless
19401,Turretless
19403,V
19413,Turretless
19416,V
19418,Z
19421,KUNG
19428,KUNG
19429,Z
19430,Z
19439,PL-1
19440,Cope cage
19441,Turretless
19445,KUNG
19465,Z
19473,V
19479,V
19494,V
19496,Cope cage
19514,Turretless
19515,Turretless
19516,Z
19531,Turretless
19533,Turretless
19534,Cope cage
19541,V
19549,Turretless
19550,Turretless
19551,O
19553,Turretless
19559,Turretless
19567,Turretless
19568,Turretless
19572,Turretless
19573,Turretless
19576,Turretless
19596,Turretless
19602,Turretless
19609,Turretless
19616,Turretless
19621,V
19622,Turretless
19623,Turretless
19626,Turretless
19633,Turretless
19634,Turretless
19635,Turretless
19636,V
19637,Turretless
19648,Damaged
19655,V
19658,Turretless
19668,Turretless
19674,Turretless
19675,Cope cage
19683,KUNG
19685,Turretless
19686,Z
19687,Turretless
19688,Cope cage
19689,Cope cage
19690,Turretless
19691,Cope cage
19692,Turretless
19697,Z
19700,Z
19703,Turretless
19706,Turretless
19714,Turretless
19720,Turretless
19732,Damaged
19746,Turretless
19747,Cope cage
19748,Shattered
19757,Turretless
19758,Turretless
19759,Damaged
19760,Turretless
19761,Turretless
19764,V
19765,Turretless
19766,Turretless
19771,Turretless
19775,Shattered
19798,Turretless
19800,Turretless
19801,Turretless
19809,Turretless
19812,Turretless
19824,O
19825,O
19830,Turretless
19848,Cope cage
19864,Damaged
19866,Damaged
19878,Turretless
19880,Turretless
19906,Turretless
19911,KUNG
19919,V
19927,Turretless
19956,Turretless
19960,Turretless
19961,Turretless
19963,Turretless
19972,Turretless
19973,Cope cage
19978,Turretless
19979,Z
19981,Z
19999,Turretless
20002,Turretless
20004,Turretless
20028,Shattered
20034,Cope cage
20035,Damaged
20039,Turretless
20042,Turretless
20045,Turretless
20049,Turretless
20059,Turretless
20084,Turretless
20087,Underwater
20094,Stugna
20098,Turretless
20117,Turretless
20126,Turretless
20155,Z
20170,Turretless
20174,Cope cage
20178,Cope cage
20180,Cope cage
20196,Damaged
20200,Cope cage
20201,Turretless
20216,Turretless
20217,Turretless
20227,V
20231,Turretless
20234,Damaged
20239,V
20257,Z
20269,Flipped
20276,Turretless
20277,Turretless
20279,Turretless
20287,Z
20289,Turretless
20290,Turretless
20291,Turretless
20292,Turretless
20293,Turretless
20297,Z
20298,Turretless
20304,Turretless
20309,Turretless
20312,Mine plow/roller
20313,Shattered
20325,Loitering
20352,Cope cage
20354,Z
20362,Turretless
20366,Turretless
20368,Turretless
20369,Turretless
20370,Turretless
20380,KUNG
20389,Turretless
20402,Turretless
20403,Turretless
20404,Turretless
20411,Turretless
20412,Z
20414,Z
20422,Loitering
20432,Z
20433,Turretless
20439,Turretless
20450,Turretless
20451,Turretless
20452,V
20453,V
20462,Z
20463,Turretless
20464,Cope cage
20466,Damaged
20480,Stugna
20481,V
20487,V
20494,Turretless
20499,Z
20506,Z
20507,Z
20508,V
20509,Damaged
20511,Turretless
20512,V
20515,Cope cage
20517,Z
20528,Turretless
20531,Turretless
20548,Cope cage
20551,V
20552,Flipped
20556,Expanded cabin
20557,Mine plow/roller
20558,Turretless
20559,Flipped
20563,Turretless
20569,Turretless
20570,Turretless
20575,Turretless
20576,Z
20578,Cope cage
20582,Turretless
20583,Z
20587,Turretless
20589,Turretless
20590,Turretless
20591,Z
20596,Shattered
20597,Turretless
20613,Turretless
20614,Turretless
20616,Z
20617,Z
20645,Shattered
20646,Shattered
20653,Shattered
20659,Shattered
20666,Z
20674,O
20679,Turretless
20681,Turretless
20682,Turretless
20683,Turretless
20684,Turretless
20685,V
20686,Cope cage
20687,Turretless
20688,Turretless
20689,Z
20690,Turretless
20695,Turretless
20696,Turretless
20719,Shattered
20723,Turretless
20733,Turretless
20738,Damaged
20739,Damaged
20741,Turretless
20744,Shattered
20746,Turretless
20747,Z
20748,Turretless
20751,Damaged
20752,Damaged
20756,Z
20760,Turretless
20761,Damaged
20781,Cope cage
20786,Turretless
20787,Cope cage
20788,Turretless
20789,Cope cage
20792,Turretless
20793,Turretless
20796,Turretless
20797,Turretless
20798,Turretless
20799,Damaged
20800,Turretless
20801,Flipped
20803,Turretless
20804,Flipped
20806,Turretless
20811,Cope cage
20813,Mine plow/roller
20815,Cope cage
20817,Turretless
20820,Turretless
20830,Z
20839,V
20845,Cope cage
20847,Z
20848,Turretless
20849,Cope cage
20850,Turretless
20851,Turretless
20855,Turretless
20864,Turretless
20865,Turretless
20869,Turretless
20874,Z
20877,Cope cage
20879,Cope cage
20884,Cope cage
20886,Mine plow/roller
20890,Damaged
20894,Cope cage
20895,Cope cage
20900,Damaged
20903,Cope cage
20908,Turretless
20921,Cope cage
20924,Turretless
20929,Z
20930,Cope cage
20937,Turretless
20948,Cope cage
20953,Stugna
20954,Turretless
20956,Turretless
20967,Turretless
20969,Turretless
20970,Turretless
20974,Turretless
20976,Mine plow/roller
20977,Z
20988,Turretless
20990,Shattered
20995,Turretless
20996,Damaged
21002,Turretless
21014,Turretless
21017,V
21018,Turretless
21022,Turretless
21023,Turretless
21026,Cope cage
21031,Turretless
21033,Cope cage
21034,Flipped
21041,Z
21043,Turretless
21044,Damaged
21047,Cope cage
21048,Cope cage
21051,V
21063,Turretless
21064,Turretless
21065,Turretless
21068,Turretless
21072,Z
21099,O
21113,V
21118,Turretless
21120,Turretless
21121,Turretless
21126,Z
21129,Turretless
21130,Cope cage
21131,Turretless
21138,Turretless
21143,Turretless
21147,Turretless
21148,Turretless
21149,Z
21156,Jammer
21158,Turretless
21159,Cope cage
21161,Z
21165,Turretless
21166,Z
21167,Turretless
21175,Z
21178,Z
21180,Damaged
21182,Turretless
21183,Turretless
21184,Damaged
21185,Turretless
21186,Turretless
21190,Turretless
21199,Expanded cabin
21201,V
21204,Cope cage
21205,Cope cage
21206,Turretless
21209,Mine plow/roller
21210,Turretless
21226,Turretless
21233,Damaged
21234,Turretless
21236,Turretless
21241,Mine plow/roller
21244,Turretless
21245,Turretless
21247,Turretless
21248,PL-1
21250,Turretless
21256,Turretless
21257,Turretless
21258,Shattered
21259,Mine plow/roller
21262,Turretless
21267,Turretless
21275,Mine plow/roller
21276,Cope cage
21277,Cope cage
21278,Cope cage
21279,V
21280,Turretless
21281,Turretless
21282,Turretless
21283,Mine plow/roller
21284,Turretless
21285,Z
21286,Cope cage
21287,Cope cage
21288,V
21305,V
21306,Turretless
21313,Turretless
21314,Turretless
21322,KUNG
21324,Turretless
21328,Turretless
21329,Z
21335,Turretless
21339,Turretless
21340,Turretless
21341,Z
21342,KUNG
21343,KUNG
21346,Turretless
21369,Turretless
21370,Turretless
21371,V
21372,Expanded cabin
21373,Cope cage
21375,Turretless
21376,Damaged
21386,Turretless
21387,V
21406,Cope cage
21411,Shattered
21412,Damaged
21413,Turretless
21415,Turretless
21418,Z
21419,Turretless
21423,V
21426,Z
21438,Z
21455,Z
21458,Cope cage
21461,Z
21463,Damaged
21469,Z
21475,Turretless
21476,Damaged
21482,Z
21492,Z
21496,V
21502,Turretless
21505,Turretless
21518,Cope cage
21520,Cope cage
21521,Z
21525,Stugna
21528,Z
21529,Cope cage
21530,Z
21536,Turretless
21540,Z
21545,Damaged
21550,Z
21554,Cope cage
21557,PL-1
21562,Turretless
21567,V
21568,Z
21570,Z
21574,Turretless
21576,Turretless
21579,Damaged
21584,Turretless
21585,Cope cage
21596,Turretless
21601,Damaged
21603,Turretless
21605,Turretless
21614,V
21616,V
21622,V
21626,Cope cage
21631,Turretless
21632,Cope cage
21635,Z
21637,Damaged
21646,Turretless
21648,V
21650,Turretless
21651,Turretless
21662,Cope cage
21665,V
21666,Damaged
21671,Heli
21677,Cope cage
21682,⧸
21683,Cope cage
21691,Z
21696,Z
21698,Z
21699,Z
21700,Turretless
21703,Z
21712,Turretless
21713,Cope cage
21714,Damaged
21715,Damaged
21716,Turretless
21719,Turretless
21726,Turretless
21728,O
21729,Cope cage
21735,KUNG
21743,Z
21745,Turretless
21755,Z
21759,KUNG
21774,Turretless
21781,V
21783,Cope cage
21784,Turretless
21785,Z
21795,Damaged
21798,Z
21805,Cope cage
21807,Jammer
21808,Damaged
21809,Z
21810,Turretless
21812,Turretless
21825,O
21831,Flipped
21846,Turretless
21849,Cope cage
21850,Cope cage
21866,Z
21883,Turretless
21884,Turretless
21888,Turretless
21895,KUNG
21903,Cope cage
21909,Turretless
21926,Z
21965,Cope cage
21966,Turretless
21969,Z
21970,V
21971,Z
21972,Turretless
21973,Turretless
21976,O
21977,Mine plow/roller
21979,Cope cage
21980,Turretless
21984,Turretless
21986,Turretless
21991,Cope cage
21999,Cope cage
22000,Cope cage
22016,Turretless
22018,Turretless
22019,Mine plow/roller
22020,Turretless
22023,V
22030,Cope cage
22037,Cope cage
22039,Cope cage
22041,Turretless
22043,Turretless
22044,Turretless
22045,Cope cage
22061,Shattered
22068,KUNG
22074,Turretless
22075,Turretless
22076,Turretless
22077,Turretless
22081,Turretless
22087,Cope cage
22089,Turretless
22108,Turretless
22109,Turretless
22112,O
22122,Turretless
22125,Z
22126,Damaged
22128,V
22129,V
22133,Turretless
22134,Turretless
22135,Z
22136,Turretless
22138,V
22140,Turretless
22141,Damaged
22143,Turretless
22144,Turretless
22146,Cope cage
22148,Turretless
22157,Z
22164,Turretless
22170,Turretless
22183,Shattered
22184,Turretless
22185,Turretless
22187,Turretless
22188,Turretless
22189,Z
22191,V
22199,Cope cage
22207,V
22211,V
22225,Cope cage
22227,Cope cage
22228,Turretless
22230,Z
22236,Turretless
22237,O
22241,Turretless
22249,Turretless
22252,Cope cage
22253,Cope cage
22254,Cope cage
22256,Turretless
22259,Cope cage
22260,Turretless
22261,Turretless
22262,Turretless
22263,Turretless
22267,Turretless
22270,Turretless
22271,V
22272,Turretless
22274,Shattered
22283,Turretless
22292,Z
22293,Cope cage
22295,Damaged
22296,Cope cage
22298,Damaged
22299,Mine plow/roller
22300,Cope cage
22301,Cope cage
22303,Z
22304,Cope cage
22305,Turretless
22306,Turretless
22307,Cope cage
22308,Cope cage
22309,Mine plow/roller
22310,Mine plow/roller
22317,Turretless
22325,V
22327,Turretless
22337,KUNG
22339,Damaged
22346,Turretless
22347,Turretless
22351,Shattered
22361,Turretless
22365,Turretless
22374,Turretless
22375,Turretless
22380,Turretless
22385,Z
22388,Turretless
22389,Z
22390,Turretless
22391,Turretless
22394,Additional armour
22396,Z
22397,V
22400,Z
22401,Turretless
22404,Turretless
22405,Shattered
22406,Turretless
22407,Cope cage
22408,Z
22425,Cope cage
22426,Turretless
22427,Z
22430,Cope cage
22431,Cope cage
22435,Turretless
22437,Turretless
22446,Turretless
22452,Cope cage
22454,Turretless
22456,Turretless
22457,Loitering
22461,Z
22462,Turretless
22465,Cope cage
22466,Cope cage
22467,Cope cage
22468,Cope cage
22469,Z
22470,Cope cage
22476,▲
22481,Cope cage
22483,Turretless
22484,Z
22486,Cope cage
22491,Mine plow/roller
22494,Flipped
22500,O
22509,Cope cage
22510,Turretless
22511,Turretless
22512,Cope cage
22513,Cope cage
22522,Cope cage
22524,Turretless
22525,Turretless
22540,▲
22541,Cope cage
22542,Cope cage
22543,Damaged
22558,Cope cage
22559,Cope cage
22567,Z
22568,Shattered
22569,Cope cage
22570,Cope cage
22571,Turretless
22572,Cope cage
22573,Cope cage
22574,Cope cage
22575,Turretless
22576,Turretless
22577,Cope cage
22578,Turretless
22579,Turretless
22580,Cope cage
22587,Turretless
22591,Turretless
22592,Cope cage
22594,Turretless
22595,Cope cage
22596,Damaged
22598,Z
22599,Turretless
22600,Turretless
22602,V
22607,Turretless
22613,KUNG
22624,Turretless
22626,Jammer
22628,Cope cage
22629,Cope cage
22630,Cope cage
22631,Turretless
22632,Turretless
22637,Z
22641,Turretless
22643,Turretless
22648,Damaged
22653,Turretless
22655,V
22656,Turretless
22657,V
22658,Turretless
22659,Cope cage
22666,Z
22676,Cope cage
22677,Cope cage
22678,Cope cage
22682,Cope cage
22689,Mine plow/roller
22690,Turretless
22691,Turretless
22692,Cope cage
22696,Turretless
22715,Cope cage
22719,V
22727,Turretless
22732,Turretless
22738,Turretless
22739,Turretless
22740,V
22741,Damaged
22742,Z
22748,Turretless
22749,Turretless
22753,Cope cage
22756,Turretless
22762,Cope cage
22763,Damaged
22784,Turretless
22793,Z
22803,Turretless
22804,Turretless
22807,Turretless
22812,KUNG
22816,V
22818,Turretless
22821,Turretless
22827,Turretless
22835,Turretless
22840,Turretless
22841,V
22842,Cope cage
22843,Cope cage
22856,Cope cage
22857,Cope cage
22865,Shattered
22870,Z
22878,Damaged
22882,Damaged
22884,Damaged
22891,Damaged
22892,Damaged
22899,Damaged
22902,O
22907,Z
22923,O
22942,Flipped
22943,Flipped
22949,Cope cage
